* Measurement data measured by REW V5.19
* Source: Vector average
* Format: Vector average
* Dated: Feb 2, 2019 7:27:44 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 65.0 dB
* Note: Vector average of Feb 2 19:20:37, Feb 2 19:21:44, Feb 2 19:23:07, Feb 2 19:24:30, Feb 2 19:25:49, Feb 2 19:27:21
* Measurement: Vector average
* Smoothing: 1/12 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 9.887695 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
12408.326 63.600 -142.695
12408.692 63.599 -142.906
12409.059 63.599 -143.125
12409.425 63.598 -143.344
12409.791 63.597 -143.555
12410.157 63.597 -143.773
12410.523 63.596 -143.984
12410.890 63.595 -144.203
12411.256 63.594 -144.422
12411.622 63.594 -144.633
12411.988 63.593 -144.852
12412.354 63.592 -145.062
12412.721 63.592 -145.281
12413.087 63.591 -145.492
12413.453 63.590 -145.711
12413.819 63.589 -145.922
12414.186 63.589 -146.141
12414.552 63.588 -146.352
12414.918 63.587 -146.570
12415.284 63.587 -146.789
12415.650 63.586 -147.000
12416.017 63.585 -147.219
12416.383 63.584 -147.430
12416.749 63.584 -147.648
12417.115 63.583 -147.859
12417.481 63.582 -148.078
12417.848 63.582 -148.289
12418.214 63.581 -148.508
12418.580 63.580 -148.719
12418.946 63.579 -148.938
12419.312 63.579 -149.148
12419.679 63.578 -149.367
12420.045 63.577 -149.578
12420.411 63.577 -149.797
12420.777 63.576 -150.008
12421.144 63.575 -150.227
12421.510 63.574 -150.438
12421.876 63.574 -150.656
12422.242 63.573 -150.867
12422.608 63.572 -151.086
12422.975 63.572 -151.297
12423.341 63.571 -151.508
12423.707 63.570 -151.727
12424.073 63.569 -151.938
12424.439 63.569 -152.156
12424.806 63.568 -152.367
12425.172 63.567 -152.586
12425.538 63.567 -152.797
12425.904 63.566 -153.016
12426.271 63.565 -153.227
12426.637 63.564 -153.438
12427.003 63.564 -153.656
12427.369 63.563 -153.867
12427.735 63.562 -154.086
12428.102 63.562 -154.297
12428.468 63.561 -154.516
12428.834 63.560 -154.727
12429.200 63.559 -154.938
12429.566 63.559 -155.156
12429.933 63.558 -155.367
12430.299 63.557 -155.586
12430.665 63.557 -155.797
12431.031 63.556 -156.008
12431.397 63.555 -156.227
12431.764 63.554 -156.438
12432.130 63.554 -156.656
12432.496 63.553 -156.867
12432.862 63.552 -157.078
12433.229 63.552 -157.297
12433.595 63.551 -157.508
12433.961 63.550 -157.719
12434.327 63.549 -157.938
12434.693 63.549 -158.148
12435.060 63.548 -158.359
12435.426 63.547 -158.578
12435.792 63.547 -158.789
12436.158 63.546 -159.000
12436.524 63.545 -159.219
12436.891 63.544 -159.430
12437.257 63.544 -159.648
12437.623 63.543 -159.859
12437.989 63.542 -160.070
12438.355 63.541 -160.289
12438.722 63.541 -160.500
12439.088 63.540 -160.711
12439.454 63.539 -160.922
12439.820 63.539 -161.141
12440.187 63.538 -161.352
12440.553 63.537 -161.562
12440.919 63.536 -161.781
12441.285 63.536 -161.992
12441.651 63.535 -162.203
12442.018 63.534 -162.422
12442.384 63.534 -162.633
12442.750 63.533 -162.844
12443.116 63.532 -163.055
12443.482 63.531 -163.273
12443.849 63.531 -163.484
12444.215 63.530 -163.695
12444.581 63.529 -163.914
12444.947 63.529 -164.125
12445.313 63.528 -164.336
12445.680 63.527 -164.547
12446.046 63.526 -164.766
12446.412 63.526 -164.977
12446.778 63.525 -165.188
12447.145 63.524 -165.398
12447.511 63.523 -165.617
12447.877 63.523 -165.828
12448.243 63.522 -166.039
12448.609 63.521 -166.250
12448.976 63.521 -166.469
12449.342 63.520 -166.680
12449.708 63.519 -166.891
12450.074 63.518 -167.102
12450.440 63.518 -167.312
12450.807 63.517 -167.531
12451.173 63.516 -167.742
12451.539 63.516 -167.953
12451.905 63.515 -168.164
12452.271 63.514 -168.383
12452.638 63.513 -168.594
12453.004 63.513 -168.805
12453.370 63.512 -169.016
12453.736 63.511 -169.227
12454.103 63.511 -169.438
12454.469 63.510 -169.656
12454.835 63.509 -169.867
12455.201 63.508 -170.078
12455.567 63.508 -170.289
12455.934 63.507 -170.500
12456.300 63.506 -170.719
12456.666 63.505 -170.930
12457.032 63.505 -171.141
12457.398 63.504 -171.352
12457.765 63.503 -171.562
12458.131 63.503 -171.773
12458.497 63.502 -171.984
12458.863 63.501 -172.203
12459.229 63.500 -172.414
12459.596 63.500 -172.625
12459.962 63.499 -172.836
12460.328 63.498 -173.047
12460.694 63.498 -173.258
12461.061 63.497 -173.469
12461.427 63.496 -173.688
12461.793 63.495 -173.898
12462.159 63.495 -174.109
12462.525 63.494 -174.320
12462.892 63.493 -174.531
12463.258 63.492 -174.742
12463.624 63.492 -174.953
12463.990 63.491 -175.164
12464.356 63.490 -175.375
12464.723 63.490 -175.594
12465.089 63.489 -175.805
12465.455 63.488 -176.016
12465.821 63.487 -176.227
12466.188 63.487 -176.438
12466.554 63.486 -176.648
12466.920 63.485 -176.859
12467.286 63.484 -177.070
12467.652 63.484 -177.281
12468.019 63.483 -177.492
12468.385 63.482 -177.703
12468.751 63.482 -177.914
12469.117 63.481 -178.125
12469.483 63.480 -178.336
12469.850 63.479 -178.555
12470.216 63.479 -178.766
12470.582 63.478 -178.977
12470.948 63.477 -179.188
12471.314 63.477 -179.398
12471.681 63.476 -179.609
12472.047 63.475 -179.820
12472.413 63.474 179.969
12472.779 63.474 179.758
12473.146 63.473 179.547
12473.512 63.472 179.336
12473.878 63.471 179.125
12474.244 63.471 178.914
12474.610 63.470 178.703
12474.977 63.469 178.492
12475.343 63.469 178.281
12475.709 63.468 178.070
12476.075 63.467 177.859
12476.441 63.466 177.648
12476.808 63.466 177.438
12477.174 63.465 177.227
12477.540 63.464 177.016
12477.906 63.463 176.805
12478.272 63.463 176.594
12478.639 63.462 176.383
12479.005 63.461 176.172
12479.371 63.461 175.961
12479.737 63.460 175.750
12480.104 63.459 175.539
12480.470 63.458 175.328
12480.836 63.458 175.117
12481.202 63.457 174.906
12481.568 63.456 174.703
12481.935 63.456 174.492
12482.301 63.455 174.281
12482.667 63.454 174.070
12483.033 63.453 173.859
12483.399 63.453 173.648
12483.766 63.452 173.438
12484.132 63.451 173.227
12484.498 63.450 173.016
12484.864 63.450 172.805
12485.230 63.449 172.594
12485.597 63.448 172.383
12485.963 63.448 172.172
12486.329 63.447 171.961
12486.695 63.446 171.758
12487.062 63.445 171.547
12487.428 63.445 171.336
12487.794 63.444 171.125
12488.160 63.443 170.914
12488.526 63.442 170.703
12488.893 63.442 170.492
12489.259 63.441 170.281
12489.625 63.440 170.070
12489.991 63.440 169.867
12490.357 63.439 169.656
12490.724 63.438 169.445
12491.090 63.437 169.234
12491.456 63.437 169.023
12491.822 63.436 168.812
12492.188 63.435 168.602
12492.555 63.434 168.391
12492.921 63.434 168.188
12493.287 63.433 167.977
12493.653 63.432 167.766
12494.020 63.432 167.555
12494.386 63.431 167.344
12494.752 63.430 167.133
12495.118 63.429 166.930
12495.484 63.429 166.719
12495.851 63.428 166.508
12496.217 63.427 166.297
12496.583 63.426 166.086
12496.949 63.426 165.875
12497.315 63.425 165.672
12497.682 63.424 165.461
12498.048 63.424 165.250
12498.414 63.423 165.039
12498.780 63.422 164.828
12499.146 63.421 164.617
12499.513 63.421 164.414
12499.879 63.420 164.203
12500.245 63.419 163.992
12500.611 63.418 163.781
12500.978 63.418 163.570
12501.344 63.417 163.367
12501.710 63.416 163.156
12502.076 63.416 162.945
12502.442 63.415 162.734
12502.809 63.414 162.531
12503.175 63.413 162.320
12503.541 63.413 162.109
12503.907 63.412 161.898
12504.273 63.411 161.688
12504.640 63.410 161.484
12505.006 63.410 161.273
12505.372 63.409 161.062
12505.738 63.408 160.852
12506.104 63.408 160.648
12506.471 63.407 160.438
12506.837 63.406 160.227
12507.203 63.405 160.016
12507.569 63.405 159.812
12507.936 63.404 159.602
12508.302 63.403 159.391
12508.668 63.402 159.188
12509.034 63.402 158.977
12509.400 63.401 158.766
12509.767 63.400 158.555
12510.133 63.400 158.352
12510.499 63.399 158.141
12510.865 63.398 157.930
12511.231 63.397 157.719
12511.598 63.397 157.516
12511.964 63.396 157.305
12512.330 63.395 157.094
12512.696 63.394 156.891
12513.062 63.394 156.680
12513.429 63.393 156.469
12513.795 63.392 156.266
12514.161 63.392 156.055
12514.527 63.391 155.844
12514.894 63.390 155.641
12515.260 63.389 155.430
12515.626 63.389 155.219
12515.992 63.388 155.008
12516.358 63.387 154.805
12516.725 63.386 154.594
12517.091 63.386 154.383
12517.457 63.385 154.180
12517.823 63.384 153.969
12518.189 63.384 153.758
12518.556 63.383 153.555
12518.922 63.382 153.344
12519.288 63.381 153.141
12519.654 63.381 152.930
12520.021 63.380 152.719
12520.387 63.379 152.516
12520.753 63.378 152.305
12521.119 63.378 152.094
12521.485 63.377 151.891
12521.852 63.376 151.680
12522.218 63.376 151.469
12522.584 63.375 151.266
12522.950 63.374 151.055
12523.316 63.373 150.852
12523.683 63.373 150.641
12524.049 63.372 150.430
12524.415 63.371 150.227
12524.781 63.370 150.016
12525.147 63.370 149.805
12525.514 63.369 149.602
12525.880 63.368 149.391
12526.246 63.368 149.188
12526.612 63.367 148.977
12526.979 63.366 148.766
12527.345 63.365 148.562
12527.711 63.365 148.352
12528.077 63.364 148.148
12528.443 63.363 147.938
12528.810 63.362 147.727
12529.176 63.362 147.523
12529.542 63.361 147.312
12529.908 63.360 147.109
12530.274 63.360 146.898
12530.641 63.359 146.695
12531.007 63.358 146.484
12531.373 63.357 146.273
12531.739 63.357 146.070
12532.105 63.356 145.859
12532.472 63.355 145.656
12532.838 63.354 145.445
12533.204 63.354 145.242
12533.570 63.353 145.031
12533.937 63.352 144.828
12534.303 63.352 144.617
12534.669 63.351 144.406
12535.035 63.350 144.203
12535.401 63.349 143.992
12535.768 63.349 143.789
12536.134 63.348 143.578
12536.500 63.347 143.375
12536.866 63.346 143.164
12537.232 63.346 142.961
12537.599 63.345 142.750
12537.965 63.344 142.547
12538.331 63.344 142.336
12538.697 63.343 142.133
12539.063 63.342 141.922
12539.430 63.341 141.719
12539.796 63.341 141.508
12540.162 63.340 141.305
12540.528 63.339 141.094
12540.895 63.338 140.891
12541.261 63.338 140.680
12541.627 63.337 140.477
12541.993 63.336 140.266
12542.359 63.336 140.062
12542.726 63.335 139.852
12543.092 63.334 139.648
12543.458 63.333 139.438
12543.824 63.333 139.234
12544.190 63.332 139.023
12544.557 63.331 138.820
12544.923 63.330 138.609
12545.289 63.330 138.406
12545.655 63.329 138.195
12546.021 63.328 137.992
12546.388 63.328 137.781
12546.754 63.327 137.578
12547.120 63.326 137.367
12547.486 63.325 137.164
12547.853 63.325 136.953
12548.219 63.324 136.750
12548.585 63.323 136.539
12548.951 63.322 136.336
12549.317 63.322 136.125
12549.684 63.321 135.922
12550.050 63.320 135.719
12550.416 63.320 135.508
12550.782 63.319 135.305
12551.148 63.318 135.094
12551.515 63.317 134.891
12551.881 63.317 134.680
12552.247 63.316 134.477
12552.613 63.315 134.266
12552.979 63.314 134.062
12553.346 63.314 133.859
12553.712 63.313 133.648
12554.078 63.312 133.445
12554.444 63.312 133.234
12554.811 63.311 133.031
12555.177 63.310 132.820
12555.543 63.309 132.617
12555.909 63.309 132.414
12556.275 63.308 132.203
12556.642 63.307 132.000
12557.008 63.306 131.789
12557.374 63.306 131.586
12557.740 63.305 131.383
12558.106 63.304 131.172
12558.473 63.304 130.969
12558.839 63.303 130.758
12559.205 63.302 130.555
12559.571 63.301 130.352
12559.938 63.301 130.141
12560.304 63.300 129.938
12560.670 63.299 129.727
12561.036 63.298 129.523
12561.402 63.298 129.320
12561.769 63.297 129.109
12562.135 63.296 128.906
12562.501 63.296 128.695
12562.867 63.295 128.492
12563.233 63.294 128.289
12563.600 63.293 128.078
12563.966 63.293 127.875
12564.332 63.292 127.672
12564.698 63.291 127.461
12565.064 63.290 127.258
12565.431 63.290 127.047
12565.797 63.289 126.844
12566.163 63.288 126.641
12566.529 63.287 126.430
12566.896 63.287 126.227
12567.262 63.286 126.023
12567.628 63.285 125.812
12567.994 63.285 125.609
12568.360 63.284 125.406
12568.727 63.283 125.195
12569.093 63.282 124.992
12569.459 63.282 124.781
12569.825 63.281 124.578
12570.191 63.280 124.375
12570.558 63.279 124.164
12570.924 63.279 123.961
12571.290 63.278 123.758
12571.656 63.277 123.547
12572.022 63.277 123.344
12572.389 63.276 123.141
12572.755 63.275 122.930
12573.121 63.274 122.727
12573.487 63.274 122.523
12573.854 63.273 122.312
12574.220 63.272 122.109
12574.586 63.271 121.906
12574.952 63.271 121.695
12575.318 63.270 121.492
12575.685 63.269 121.289
12576.051 63.269 121.078
12576.417 63.268 120.875
12576.783 63.267 120.672
12577.149 63.266 120.461
12577.516 63.266 120.258
12577.882 63.265 120.055
12578.248 63.264 119.844
12578.614 63.263 119.641
12578.980 63.263 119.438
12579.347 63.262 119.234
12579.713 63.261 119.023
12580.079 63.261 118.820
12580.445 63.260 118.617
12580.812 63.259 118.406
12581.178 63.258 118.203
12581.544 63.258 118.000
12581.910 63.257 117.789
12582.276 63.256 117.586
12582.643 63.255 117.383
12583.009 63.255 117.180
12583.375 63.254 116.969
12583.741 63.253 116.766
12584.107 63.252 116.562
12584.474 63.252 116.352
12584.840 63.251 116.148
12585.206 63.250 115.945
12585.572 63.250 115.734
12585.938 63.249 115.531
12586.305 63.248 115.328
12586.671 63.247 115.125
12587.037 63.247 114.914
12587.403 63.246 114.711
12587.770 63.245 114.508
12588.136 63.244 114.297
12588.502 63.244 114.094
12588.868 63.243 113.891
12589.234 63.242 113.688
12589.601 63.242 113.477
12589.967 63.241 113.273
12590.333 63.240 113.070
12590.699 63.239 112.867
12591.065 63.239 112.656
12591.432 63.238 112.453
12591.798 63.237 112.250
12592.164 63.236 112.039
12592.530 63.236 111.836
12592.896 63.235 111.633
12593.263 63.234 111.430
12593.629 63.234 111.219
12593.995 63.233 111.016
12594.361 63.232 110.812
12594.728 63.231 110.609
12595.094 63.231 110.398
12595.460 63.230 110.195
12595.826 63.229 109.992
12596.192 63.228 109.789
12596.559 63.228 109.578
12596.925 63.227 109.375
12597.291 63.226 109.172
12597.657 63.225 108.969
12598.023 63.225 108.758
12598.390 63.224 108.555
12598.756 63.223 108.352
12599.122 63.223 108.148
12599.488 63.222 107.938
12599.854 63.221 107.734
12600.221 63.220 107.531
12600.587 63.220 107.328
12600.953 63.219 107.117
12601.319 63.218 106.914
12601.686 63.217 106.711
12602.052 63.217 106.508
12602.418 63.216 106.297
12602.784 63.215 106.094
12603.150 63.215 105.891
12603.517 63.214 105.688
12603.883 63.213 105.477
12604.249 63.212 105.273
12604.615 63.212 105.070
12604.981 63.211 104.867
12605.348 63.210 104.656
12605.714 63.209 104.453
12606.080 63.209 104.250
12606.446 63.208 104.047
12606.812 63.207 103.836
12607.179 63.206 103.633
12607.545 63.206 103.430
12607.911 63.205 103.227
12608.277 63.204 103.016
12608.644 63.204 102.812
12609.010 63.203 102.609
12609.376 63.202 102.406
12609.742 63.201 102.203
12610.108 63.201 101.992
12610.475 63.200 101.789
12610.841 63.199 101.586
12611.207 63.198 101.383
12611.573 63.198 101.172
12611.939 63.197 100.969
12612.306 63.196 100.766
12612.672 63.195 100.562
12613.038 63.195 100.352
12613.404 63.194 100.148
12613.771 63.193 99.945
12614.137 63.193 99.742
12614.503 63.192 99.539
12614.869 63.191 99.328
12615.235 63.190 99.125
12615.602 63.190 98.922
12615.968 63.189 98.719
12616.334 63.188 98.508
12616.700 63.187 98.305
12617.066 63.187 98.102
12617.433 63.186 97.898
12617.799 63.185 97.695
12618.165 63.185 97.484
12618.531 63.184 97.281
12618.897 63.183 97.078
12619.264 63.182 96.875
12619.630 63.182 96.664
12619.996 63.181 96.461
12620.362 63.180 96.258
12620.729 63.179 96.055
12621.095 63.179 95.852
12621.461 63.178 95.641
12621.827 63.177 95.438
12622.193 63.176 95.234
12622.560 63.176 95.031
12622.926 63.175 94.820
12623.292 63.174 94.617
12623.658 63.174 94.414
12624.024 63.173 94.211
12624.391 63.172 94.008
12624.757 63.171 93.797
12625.123 63.171 93.594
12625.489 63.170 93.391
12625.855 63.169 93.188
12626.222 63.168 92.977
12626.588 63.168 92.773
12626.954 63.167 92.570
12627.320 63.166 92.367
12627.687 63.165 92.164
12628.053 63.165 91.953
12628.419 63.164 91.750
12628.785 63.163 91.547
12629.151 63.162 91.344
12629.518 63.162 91.133
12629.884 63.161 90.930
12630.250 63.160 90.727
12630.616 63.160 90.523
12630.982 63.159 90.312
12631.349 63.158 90.109
12631.715 63.157 89.906
12632.081 63.157 89.703
12632.447 63.156 89.500
12632.813 63.155 89.289
12633.180 63.154 89.086
12633.546 63.154 88.883
12633.912 63.153 88.680
12634.278 63.152 88.469
12634.645 63.151 88.266
12635.011 63.151 88.062
12635.377 63.150 87.859
12635.743 63.149 87.656
12636.109 63.149 87.445
12636.476 63.148 87.242
12636.842 63.147 87.039
12637.208 63.146 86.836
12637.574 63.146 86.625
12637.940 63.145 86.422
12638.307 63.144 86.219
12638.673 63.143 86.016
12639.039 63.143 85.805
12639.405 63.142 85.602
12639.771 63.141 85.398
12640.138 63.140 85.195
12640.504 63.140 84.984
12640.870 63.139 84.781
12641.236 63.138 84.578
12641.603 63.138 84.375
12641.969 63.137 84.172
12642.335 63.136 83.961
12642.701 63.135 83.758
12643.067 63.135 83.555
12643.434 63.134 83.352
12643.800 63.133 83.141
12644.166 63.132 82.938
12644.532 63.132 82.734
12644.898 63.131 82.531
12645.265 63.130 82.320
12645.631 63.129 82.117
12645.997 63.129 81.914
12646.363 63.128 81.711
12646.729 63.127 81.500
12647.096 63.126 81.297
12647.462 63.126 81.094
12647.828 63.125 80.891
12648.194 63.124 80.680
12648.561 63.124 80.477
12648.927 63.123 80.273
12649.293 63.122 80.070
12649.659 63.121 79.859
12650.025 63.121 79.656
12650.392 63.120 79.453
12650.758 63.119 79.250
12651.124 63.118 79.039
12651.490 63.118 78.836
12651.856 63.117 78.633
12652.223 63.116 78.422
12652.589 63.115 78.219
12652.955 63.115 78.016
12653.321 63.114 77.812
12653.688 63.113 77.602
12654.054 63.112 77.398
12654.420 63.112 77.195
12654.786 63.111 76.992
12655.152 63.110 76.781
12655.519 63.109 76.578
12655.885 63.109 76.375
12656.251 63.108 76.164
12656.617 63.107 75.961
12656.983 63.107 75.758
12657.350 63.106 75.555
12657.716 63.105 75.344
12658.082 63.104 75.141
12658.448 63.104 74.938
12658.814 63.103 74.734
12659.181 63.102 74.523
12659.547 63.101 74.320
12659.913 63.101 74.117
12660.279 63.100 73.906
12660.646 63.099 73.703
12661.012 63.098 73.500
12661.378 63.098 73.289
12661.744 63.097 73.086
12662.110 63.096 72.883
12662.477 63.095 72.680
12662.843 63.095 72.469
12663.209 63.094 72.266
12663.575 63.093 72.062
12663.941 63.092 71.852
12664.308 63.092 71.648
12664.674 63.091 71.445
12665.040 63.090 71.234
12665.406 63.090 71.031
12665.772 63.089 70.828
12666.139 63.088 70.617
12666.505 63.087 70.414
12666.871 63.087 70.211
12667.237 63.086 70.008
12667.604 63.085 69.797
12667.970 63.084 69.594
12668.336 63.084 69.391
12668.702 63.083 69.180
12669.068 63.082 68.977
12669.435 63.081 68.773
12669.801 63.081 68.562
12670.167 63.080 68.359
12670.533 63.079 68.156
12670.899 63.078 67.945
12671.266 63.078 67.742
12671.632 63.077 67.539
12671.998 63.076 67.328
12672.364 63.075 67.125
12672.730 63.075 66.914
12673.097 63.074 66.711
12673.463 63.073 66.508
12673.829 63.072 66.297
12674.195 63.072 66.094
12674.562 63.071 65.891
12674.928 63.070 65.680
12675.294 63.069 65.477
12675.660 63.069 65.273
12676.026 63.068 65.062
12676.393 63.067 64.859
12676.759 63.067 64.656
